note (there was some time gap)
4441 4383 09:51:29.824564 track 553 233
4442 4384 09:51:29.965574 track 554 233
4443 4385 09:51:30.132817 track 557 232
4444 4386 09:51:30.274632 track 554 232
4445 4387 09:51:30.442450 track 556 231
4446 4388 09:51:30.606580 track 555 231
4447 4389 09:51:30.746999 track 551 232
4448 4390 09:51:30.888237 track 547 232
4449 4391 09:51:31.027307 track 547 232
4450 4392 09:51:31.192363 track 546 232
4451 4393 09:51:31.332500 track 544 233
4452 4394 09:51:31.472178 track 544 233
4453 4395 09:51:31.614242 track 549 232
4454 4396 09:51:31.752628 track 549 231
4455 4397 09:51:31.895603 track 549 231
4456 4398 09:51:32.059354 track 550 229
4457 4399 09:51:32.223330 track 546 229
4458 4400 09:51:32.389498 track 547 229
4459 4401 09:51:32.531644 track 548 228
4460 4402 09:51:32.672211 track 548 229
4461 4403 09:51:32.812915 track 550 231
4462 4404 09:51:32.951450 track 554 236
4463 4405 09:51:33.091989 track 554 237
4464 4406 09:51:33.258743 track 556 239
4465 4407 09:51:33.403462 track 556 238
4466 4408 09:51:33.546320 track 556 238
4467 4409 09:51:33.685265 track 557 239
4468 4410 09:51:33.850597 track 561 246
4469 4411 09:51:34.014814 track 561 249
4470 4412 09:51:34.236368 track 561 250
4471 4413 09:51:34.400653 track 560 250
4472 4414 09:51:34.570160 track 560 251
4473 4415 09:51:34.711823 track 559 252
4474 4416 09:51:34.875926 track 559 253
4475 4417 09:51:35.067555 track 560 256
4476 4418 09:51:35.256382 track 561 257
4477 4419 09:51:35.426735 track 563 259
4478 4420 09:51:35.591437 track 566 261
4479 4421 09:51:35.734169 track 566 259
4480 4422 09:51:35.874772 track 565 257
4481 4423 09:51:36.039196 track 566 257
4482 4424 09:51:36.203380 track 569 260
4483 4425 09:51:36.366951 track 569 261
4484 4426 09:51:36.532939 track 568 260
4485 4427 09:51:36.696502 track 570 261
4486 4428 09:51:36.860892 track 570 259
4487 4429 09:51:37.029198 track 571 260
4488 4430 09:51:37.192524 track 570 261
4489 4431 09:51:37.357039 track 570 261
4490 4432 09:51:37.501665 track 571 261
4491 4433 09:51:37.663192 track 571 259
4492 4434 09:51:37.858961 track 569 259
4493 4435 09:51:38.024351 track 569 259
4494 4436 09:51:38.164023 track 570 260
4495 4437 09:51:38.328242 track 570 259
4496 4438 09:51:38.471327 track 570 258
4497 4439 09:51:38.633377 track 571 259
4498 4440 09:51:38.800115 track 572 260
4499 4441 09:51:38.964274 track 570 259
4500 4442 09:51:39.106354 track 565 254
4501 4443 09:51:39.247216 track 568 259
4502 4444 09:51:39.391491 track 568 259
4503 4445 09:51:39.553697 track 570 260
4504 4446 09:51:39.723763 track 570 260
4505 4447 09:51:39.888888 track 570 259
4506 4448 09:51:40.055294 track 570 260
4507 4449 09:51:40.195870 track 569 259
4508 4450 09:51:40.335674 track 565 260
4509 4451 09:51:40.474665 track 564 260
4510 4452 09:51:40.639717 track 564 259
4511 4453 09:51:40.806338 track 565 259
4512 4454 09:51:40.947660 track 566 259
4513 4455 09:51:41.091631 track 566 259
4514 4456 09:51:41.230973 track 563 260
4515 4457 09:51:41.396028 track 561 260
4516 4458 09:51:41.561908 track 558 259
4517 4459 09:51:41.728637 track 558 258
4518 4460 09:51:41.896318 track 561 255
4519 4461 09:51:42.037690 track 564 253
4520 4462 09:51:42.204409 track 564 250
4521 4463 09:51:42.371299 track 563 248
4522 4464 09:51:42.512838 track 559 246
4523 4465 09:51:42.652970 track 561 242
4524 4466 09:51:42.792946 track 560 242
4525 4467 09:51:42.957797 track 556 243
4526 4468 09:51:43.123876 track 555 235
4527 4469 09:51:43.289929 track 554 235
4528 4470 09:51:43.432310 track 550 236
4529 4471 09:51:43.598828 track 548 234
4530 4472 09:51:43.742449 track 548 232
4531 4473 09:51:43.881669 track 552 231
4532 4474 09:51:44.022472 track 550 231
4533 4475 09:51:44.163618 track 554 232
4534 4476 09:51:44.302739 track 553 230
4535 4477 09:51:44.468963 track 560 229
4536 4478 09:51:44.609198 track 560 229
4537 4479 09:51:44.774923 track 560 228
4538 4480 09:51:44.939039 track 558 229
4539 4481 09:51:45.103698 track 558 228
4540 4482 09:51:45.272982 track 560 230
4541 4483 09:51:45.440723 track 560 233
4542 4484 09:51:45.583046 track 560 236
4543 4485 09:51:45.748975 track 559 238
4544 4486 09:51:45.913716 track 558 240
4545 4487 09:51:46.054954 track 554 239
4546 4488 09:51:46.196286 track 550 238
4547 4489 09:51:46.335475 track 550 238
4548 4490 09:51:46.476521 track 551 243
4549 4491 09:51:46.641110 track 552 255
4550 4492 09:51:46.781918 track 550 258
4551 4493 09:51:46.925227 track 546 262
4552 4494 09:51:47.064705 track 545 260
4553 4495 09:51:47.208807 track 539 265
4554 4496 09:51:47.348077 track 530 266
4555 4497 09:51:47.488653 track 521 266
4556 4498 09:51:47.629573 track 511 264
4557 4499 09:51:47.769405 track 506 263
4558 4500 09:51:47.909193 track 501 261
4559 4501 09:51:48.051463 track 496 259
4560 4502 09:51:48.191585 track 485 255
4561 4503 09:51:48.331696 track 476 251
4562 4504 09:51:48.494905 track 464 244
4563 4505 09:51:48.715759 track 454 239
4564 4506 09:51:48.857297 track 445 235
4565 4507 09:51:48.996896 track 437 231
4566 4508 09:51:49.136931 track 424 224
4567 4509 09:51:49.279125 track 410 219
4568 4510 09:51:49.441140 track 393 213
4569 4511 09:51:49.581371 track 381 211
4570 4512 09:51:49.749644 track 366 209
4571 4513 09:51:49.890962 track 356 209
4572 4514 09:51:50.032313 track 342 209
4573 4515 09:51:50.195481 track 328 209
4574 4516 09:51:50.337170 track 315 209
4575 4517 09:51:50.477805 track 301 209
4576 4518 09:51:50.621481 track 286 208
4577 4519 09:51:50.760327 track 274 208
4578 4520 09:51:50.927100 track 257 209
4579 4521 09:51:51.069180 track 243 211
4580 4522 09:51:51.208206 track 228 213
4581 4523 09:51:51.353410 track 217 215
4582 4524 09:51:51.514879 track 203 216
4583 4525 09:51:51.655411 track 189 218
4584 29 09:51:52.226713 feed left
4585 4526 09:51:52.349372 track 179 220
4586 4527 09:51:52.488270 track 166 222
4587 4528 09:51:52.654215 track 155 222
4588 4529 09:51:52.818671 track 143 222
4589 4530 09:51:52.987849 track 100 218
4590 4531 09:51:53.129270 track 96 216
4591 4532 09:51:53.268959 track 85 214
4592 4533 09:51:53.409723 track 78 213
4593 4534 09:51:53.550959 track 71 213
4594 4535 09:51:53.690373 track 63 214
4595 4536 09:51:53.830888 track 56 214
4596 4537 09:51:53.971750 track 57 214
4597 4538 09:51:54.111706 track 48 213
4598 4539 09:51:54.281344 track 44 213
4599 4540 09:51:54.422339 track 44 213
4600 4541 09:51:54.561249 track 44 215
4601 4542 09:51:54.725659 track 34 216
4602 4543 09:51:54.895455 track 34 216
4603 4544 09:51:55.060672 track 34 217
4604 4545 09:51:55.225616 track 35 218
4605 4546 09:51:55.391378 track 37 218
4606 4547 09:51:55.559451 track 39 221
4607 4548 09:51:55.728769 track 40 223
4608 4549 09:51:55.871008 track 43 241
4609 4550 09:51:56.010632 track 52 254
4610 4551 09:51:56.151306 track 67 261
4611 4552 09:51:56.294188 track 80 265
4612 4553 09:51:56.458737 track 96 264
4613 4554 09:51:56.599309 track 109 262
4614 4555 09:51:56.763366 track 123 260
4615 4556 09:51:56.928265 track 136 258
4616 4557 09:51:57.070891 track 146 256
4617 4558 09:51:57.232975 track 161 254
4618 4559 09:51:57.375979 track 170 253
4619 4560 09:51:57.520379 track 187 247
4620 4561 09:51:57.659546 track 203 243
4621 4562 09:51:57.799283 track 214 241
4622 4563 09:51:57.943406 track 230 238
4623 4564 09:51:58.082856 track 240 235
4624 4565 09:51:58.222403 track 251 234
4625 4566 09:51:58.363413 track 263 233
4626 4567 09:51:58.502846 track 281 231
4627 4568 09:51:58.643933 track 294 232
4628 4569 09:51:58.787370 track 309 231
4629 4570 09:51:58.928610 track 324 231
4630 4571 09:51:59.094621 track 339 232
4631 4572 09:51:59.237036 track 356 232
4632 4573 09:51:59.376989 track 369 232
4633 4574 09:51:59.518822 track 382 232
4634 4575 09:51:59.658870 track 395 231
4635 4576 09:51:59.850294 track 409 231
4636 29 09:52:00.427475 feed right
4637 4577 09:52:00.615755 track 420 232
4638 4578 09:52:00.757688 track 433 232
4639 4579 09:52:00.921249 track 443 233
4640 4580 09:52:01.115208 track 453 234
4641 4581 09:52:01.254626 track 502 238
4642 4582 09:52:01.422712 track 515 239
4643 4583 09:52:01.639755 track 523 240
4644 4584 09:52:01.806403 track 531 240
4645 4585 09:52:01.973683 track 537 240
4646 4586 09:52:02.140927 track 543 239
4647 4587 09:52:02.282773 track 547 238
4648 4588 09:52:02.426011 track 553 237
4649 4589 09:52:02.569738 track 555 236
4650 4590 09:52:02.711985 track 553 236
4651 4591 09:52:02.856628 track 554 236
4652 4592 09:52:02.997505 track 556 235
4653 4593 09:52:03.163908 track 558 235
4654 4594 09:52:03.333559 track 559 234
4655 4595 09:52:03.503082 track 559 233
4656 4596 09:52:03.672800 track 558 233
4657 4597 09:52:03.818269 track 557 232
4658 4598 09:52:03.961798 track 558 230
4659 4599 09:52:04.129807 track 558 229
4660 4600 09:52:04.298656 track 557 227
4661 4601 09:52:04.444220 track 553 231
4662 4602 09:52:04.588529 track 550 236
4663 4603 09:52:04.730629 track 551 233
4664 4604 09:52:04.898215 track 553 229
4665 4605 09:52:05.042477 track 551 229
4666 4606 09:52:05.185217 track 551 227
4667 4607 09:52:05.327718 track 550 228
4668 4608 09:52:05.471187 track 550 227
4669 4609 09:52:05.617930 track 551 228
4670 4610 09:52:05.760944 track 553 228
4671 4611 09:52:05.904636 track 553 228
4672 4612 09:52:06.051674 track 553 229
4673 4613 09:52:06.194517 track 552 229
4674 4614 09:52:06.342129 track 553 231
4675 4615 09:52:06.484122 track 554 232
4676 4616 09:52:06.627609 track 554 234
4677 4617 09:52:06.771386 track 551 240
4678 4618 09:52:06.938676 track 551 242
4679 4619 09:52:07.107491 track 551 242
4680 4620 09:52:07.276845 track 554 239
4681 4621 09:52:07.421425 track 552 242
4682 4622 09:52:07.587966 track 552 241
4683 4623 09:52:07.761601 track 552 242
4684 4624 09:52:07.906532 track 552 241
4685 4625 09:52:08.048252 track 555 238
4686 4626 09:52:08.190529 track 555 238
4687 4627 09:52:08.335424 track 553 237
4688 4628 09:52:08.477332 track 553 237
4689 4629 09:52:08.621364 track 552 235
4690 4630 09:52:08.764797 track 551 238
4691 4631 09:52:08.907546 track 550 237
4692 4632 09:52:09.056304 track 551 239
4693 4633 09:52:09.198193 track 553 239
4694 4634 09:52:09.342289 track 554 240
4695 4635 09:52:09.486247 track 553 238
4696 4636 09:52:09.683810 track 560 244
4697 4637 09:52:09.828724 track 561 246
4698 4638 09:52:09.996856 track 560 245
4699 4639 09:52:10.140457 track 558 249
4700 4640 09:52:10.283675 track 556 249
4701 4641 09:52:10.426554 track 550 258
4702 4642 09:52:10.575428 track 546 260
4703 4643 09:52:10.717931 track 533 259
4704 4644 09:52:10.887803 track 521 256
4705 4645 09:52:11.034451 track 514 252
4706 4646 09:52:11.177067 track 504 247
4707 4647 09:52:11.371748 track 490 239
4708 4648 09:52:11.515333 track 481 234
4709 4649 09:52:11.685579 track 467 223
4710 4650 09:52:11.829323 track 456 217
4711 4651 09:52:11.996865 track 448 213
4712 4652 09:52:12.145282 track 432 209
4713 4653 09:52:12.287309 track 420 208
4714 4654 09:52:12.431155 track 407 207
4715 4655 09:52:12.598414 track 393 208
4716 4656 09:52:12.767900 track 378 208
4717 4657 09:52:12.913139 track 365 208
4718 4658 09:52:13.055405 track 352 209
4719 4659 09:52:13.225825 track 336 208
4720 4660 09:52:13.394529 track 320 208
4721 4661 09:52:13.539265 track 305 208
4722 4662 09:52:13.683119 track 289 210
4723 4663 09:52:13.824631 track 279 211
4724 4664 09:52:13.998015 track 264 213
4725 4665 09:52:14.164858 track 250 214
4726 4666 09:52:14.310485 track 237 217
4727 4667 09:52:14.454256 track 227 219
4728 4668 09:52:14.620943 track 218 221
4729 4669 09:52:14.764363 track 205 223
4730 4670 09:52:14.908883 track 191 225
4731 30 09:52:15.471410 feed left
4732 4671 09:52:15.612471 track 178 228
4733 4672 09:52:15.805680 track 170 229
4734 4673 09:52:15.973473 track 158 231
4735 4674 09:52:16.140983 track 148 231
4736 4675 09:52:16.284520 track 109 233
4737 4676 09:52:16.427710 track 102 233
4738 4677 09:52:16.569986 track 92 234
4739 4678 09:52:16.739494 track 86 235
4740 4679 09:52:16.909380 track 78 237
4741 4680 09:52:17.082182 track 74 239
4742 4681 09:52:17.251738 track 67 240
4743 4682 09:52:17.418622 track 62 242
4744 4683 09:52:17.589735 track 60 243
4745 4684 09:52:17.758220 track 58 244
4746 4685 09:52:17.948041 track 59 245
4747 4686 09:52:18.090595 track 61 248
4748 4687 09:52:18.256216 track 60 252
4749 4688 09:52:18.421038 track 62 252
4750 4689 09:52:18.611719 track 64 256
4751 4690 09:52:18.755628 track 74 260
4752 4691 09:52:18.909365 track 81 263
4753 4692 09:52:19.051921 track 93 264
4754 4693 09:52:19.218818 track 108 260
4755 4694 09:52:19.370851 track 127 258
4756 4695 09:52:19.547326 track 139 257
4757 4696 09:52:19.692213 track 152 256
4758 4697 09:52:19.860353 track 162 256
4759 4698 09:52:20.008768 track 174 256
4760 4699 09:52:20.150584 track 185 256
4761 4700 09:52:20.292429 track 195 256
4762 4701 09:52:20.490956 track 203 256
4763 4702 09:52:20.633479 track 214 253
4764 4703 09:52:20.798625 track 225 249
4765 4704 09:52:20.949687 track 236 246
4766 4705 09:52:21.103460 track 246 243
4767 4706 09:52:21.278517 track 258 240
4768 4707 09:52:21.431053 track 267 235
4769 4708 09:52:21.658187 track 280 230
4770 4709 09:52:21.858871 track 290 228
4771 4710 09:52:22.028669 track 301 226
4772 4711 09:52:22.194889 track 314 225
4773 4712 09:52:22.336012 track 329 225
4774 4713 09:52:22.474359 track 346 226
4775 4714 09:52:22.646413 track 368 225
4776 4715 09:52:22.786817 track 387 226
4777 4716 09:52:22.938334 track 403 226
4778 30 09:52:23.508866 feed right
4779 4717 09:52:23.670268 track 418 226
4780 4718 09:52:23.810683 track 429 226
4781 4719 09:52:23.951938 track 443 227
4782 4720 09:52:24.159864 track 455 227
4783 4721 09:52:24.303395 track 506 230
4784 4722 09:52:24.472614 track 513 230
4785 4723 09:52:24.658430 track 523 230
4786 4724 09:52:24.844205 track 530 230
4787 4725 09:52:25.028832 track 537 231
4788 4726 09:52:25.171460 track 542 232
4789 4727 09:52:25.313166 track 544 234
4790 4728 09:52:25.436157 track 545 240
4791 4729 09:52:25.582519 track 545 246
4792 4730 09:52:25.747983 track 544 250
4793 4731 09:52:25.915793 track 545 255
4794 4732 09:52:26.081342 track 545 256
4795 4733 09:52:26.246750 track 545 257
4796 4734 09:52:26.389789 track 544 257
4797 4735 09:52:26.554751 track 543 257
4798 4736 09:52:26.697927 track 543 256
4799 4737 09:52:26.838758 track 543 256
4800 4738 09:52:26.979443 track 542 256
4801 4739 09:52:27.120652 track 542 255
4802 4740 09:52:27.262569 track 542 256
4803 4741 09:52:27.403842 track 540 255
4804 4742 09:52:27.544806 track 534 255
4805 4743 09:52:27.686879 track 527 255
4806 4744 09:52:27.827656 track 517 255
4807 4745 09:52:27.969392 track 509 254
4808 4746 09:52:28.132874 track 496 253
4809 4747 09:52:28.276172 track 489 252
4810 4748 09:52:28.440782 track 475 252
4811 4749 09:52:28.583419 track 466 252
4812 4750 09:52:28.747442 track 458 251
4813 4751 09:52:28.912692 track 444 247
4814 4752 09:52:29.078326 track 433 243
4815 4753 09:52:29.244119 track 421 240
